id,n,lon_lat_pairs
4004503000,11,81.1024034,30.4811319,81.0635855,30.5608340,80.9979925,30.5266210,81.0620131,30.4600498,81.0495209,30.4454389,81.0427220,30.4299102,81.0439346,30.3970143,81.0786276,30.3437826,81.0917750,30.3296928,81.1254444,30.3142480,81.1635469,30.3153938
4004503001,11,81.2022733,30.2356672,81.2676985,30.2698748,81.2039052,30.3364826,81.2163452,30.3509988,81.2231849,30.3665124,81.2220728,30.3994109,81.1874330,30.4527199,81.1742836,30.4668214,81.1405709,30.4822813,81.1024034,30.4811319,81.1635469,30.3153938
4002558600,11,81.8703443,36.7960171,81.9782757,36.7930543,81.9689848,36.8586855,81.8646125,36.8365188,81.8537253,36.8523552,81.8213080,36.8726169,81.7805627,36.8771834,81.7331471,36.8704321,81.7004552,36.8504558,81.6900480,36.8360984,81.6846416,36.8200742
4002558601,11,81.5767619,36.8229611,81.5861049,36.7573321,81.6903916,36.7796764,81.7013156,36.7638246,81.7337177,36.7435945,81.7743946,36.7390429,81.8217263,36.7457580,81.8544327,36.7656721,81.8648809,36.7800060,81.8703443,36.7960171,81.6846416,36.8200742
4004770100,11,81.3591534,40.4585786,81.4624818,40.4946506,81.4150578,40.5499890,81.3299051,40.4927368,81.2896376,40.5083602,81.2678554,40.5094687,81.2268527,40.4989214,81.1811654,40.4733494,81.1691261,40.4595071,81.1622098,40.4437654,81.1652371,40.4109336
4004770101,11,81.0621686,40.3748231,81.1095276,40.3194945,81.1944033,40.3768834,81.2139573,40.3666408,81.2563065,40.3601597,81.2776806,40.3633616,81.3249720,40.3844244,81.3550538,40.4100151,81.3634351,40.4423033,81.3591534,40.4585786,81.1652371,40.4109336
101500,11,80.1957434,41.2876758,80.0824575,41.3094068,80.0755610,41.2423878,80.1923011,41.2456753,80.2100359,41.2219615,80.2267386,41.2111152,80.2465993,41.2038871,80.3015976,41.1957688,80.3401805,41.2015270,80.3588577,41.2103617,80.3841787,41.2372042
101501,11,80.4975049,41.2155769,80.5044015,41.2859700,80.3910565,41.2793105,80.3707383,41.3074512,80.3536689,41.3179926,80.3117385,41.3275644,80.2784042,41.3292311,80.2396850,41.3234326,80.2210005,41.3145682,80.1957434,41.2876758,80.3841787,41.2372042
902600,11,81.2300871,43.9387804,81.1167450,43.9088585,81.1614294,43.8520860,81.2564617,43.9020830,81.2957152,43.8875863,81.3186515,43.8860872,81.3413459,43.8889131,81.3855935,43.9042089,81.4175018,43.9237207,81.4284895,43.9383113,81.4332513,43.9710448
902601,11,81.5432341,44.0011064,81.4968340,44.0629200,81.4052452,44.0079133,81.3666206,44.0245292,81.3437971,44.0270171,81.2993664,44.0191090,81.2437705,43.9864369,81.2334143,43.9716056,81.2287487,43.9553507,81.2300871,43.9387804,81.4332513,43.9710448
4002558800,11,81.3305825,43.1034201,81.4449218,43.1260827,81.4086430,43.1865947,81.3082010,43.1407774,81.2703357,43.1612216,81.2481907,43.1650411,81.2036519,43.1597683,81.1585048,43.1426834,81.1430090,43.1305328,81.1323563,43.1158683,81.1280924,43.0831034
4002558801,11,81.0139842,43.0603732,81.0502610,42.9998703,81.1504260,43.0458750,81.1682435,43.0333212,81.2103334,43.0216375,81.2330269,43.0221256,81.2787634,43.0345570,81.3154323,43.0560314,81.3313167,43.0868306,81.3305825,43.1034201,81.1280924,43.0831034
3276600,10,82.7738217,41.6891861,82.6572020,41.6942669,82.6675230,41.6238962,82.7808269,41.6505751,82.8057351,41.6271010,82.8248721,41.6186834,82.8684680,41.6141063,82.9001663,41.6174426,82.9375083,41.6273082,82.9670304,41.6517307
3276601,12,83.0861366,41.6640703,83.0758017,41.7311078,82.9675064,41.7060919,82.9397615,41.7324343,82.8987307,41.7445108,82.8764881,41.7442227,82.8107060,41.7293103,82.7938038,41.7185232,82.7812238,41.7048371,82.7738217,41.6891861,82.9670304,41.6517307,82.9744854,41.6673665
960003800,7,84.3950006,41.7183325,84.4566667,41.6716678,84.3649994,41.6233330,84.3516671,41.5499997,84.3266664,41.5333337,84.2316671,41.5216674,84.3266663,41.6516674
960003799,7,84.2316671,41.5216674,84.1633336,41.4499995,84.1016664,41.4983330,84.1933339,41.5500003,84.2066663,41.6233321,84.2316675,41.6400002,84.3266663,41.6516674
3277200,11,82.2042074,44.9310912,82.0908838,44.9577973,82.0753792,44.8941320,82.1953625,44.8874781,82.2105390,44.8589508,82.2262111,44.8466193,82.2681041,44.8324489,82.3014424,44.8307815,82.3376028,44.8310668,82.3596314,44.8366762,82.3940036,44.8587979
3277201,11,82.5073890,44.8321832,82.5263145,44.8958474,82.4079606,44.9025299,82.3919094,44.9317949,82.3560108,44.9527132,82.3335736,44.9575500,82.2599222,44.9596064,82.2380038,44.9536962,82.2190000,44.9439696,82.2042074,44.9310912,82.3940036,44.8587979
3277800,10,83.2788804,43.4459113,83.1605750,43.4559784,83.1674393,43.3855882,83.2823979,43.4072734,83.3054647,43.3823629,83.3241886,43.3728609,83.3684001,43.3657687,83.4363566,43.3781312,83.4677541,43.4018512,83.4760913,43.4173050
3277801,12,83.5944060,43.4073444,83.5875610,43.4777456,83.4725766,43.4594052,83.4503171,43.4807208,83.4311719,43.4898063,83.3865879,43.4958974,83.3582624,43.4942312,83.3185270,43.4851560,83.3006855,43.4747684,83.2871633,43.4613822,83.2788804,43.4459113,83.4760913,43.4173050
729000,11,83.2748874,46.7295662,83.1849397,46.7845917,83.1299372,46.7312423,83.2432676,46.6945836,83.2409345,46.6651499,83.2483225,46.6493452,83.2614123,46.6353903,83.3075918,46.6125922,83.3477065,46.6009566,83.3953747,46.6042165,83.4166760,46.6120495
729001,11,83.5066963,46.5570744,83.5617254,46.6104247,83.4517345,46.6470758,83.4529277,46.6774151,83.4447459,46.6930356,83.4309430,46.7066697,83.3840749,46.7290752,83.3440164,46.7406733,83.3198081,46.7412013,83.2748874,46.7295662,83.4166760,46.6120495
293200,11,85.3767779,38.1951388,85.2900878,38.1452083,85.3553359,38.0954357,85.4186326,38.1670965,85.4535334,38.1608162,85.4744686,38.1629485,85.5107741,38.1793368,85.5341428,38.1976977,85.5544164,38.2210655,85.5591167,38.2537702,85.5532687,38.2697207
293201,11,85.6365736,38.3197529,85.5763852,38.3695729,85.5130886,38.3012443,85.4730059,38.3094291,85.4520460,38.3071933,85.4158217,38.2906084,85.3784481,38.2587073,85.3699591,38.2435066,85.3667713,38.2270983,85.3767779,38.1951388,85.5532687,38.2697207
508200,11,86.2392142,41.6531462,86.3341112,41.7016156,86.2676815,41.7541029,86.1974972,41.6861475,86.1553527,41.6948093,86.1332902,41.6927846,86.0949434,41.6765643,86.0631749,41.6540922,86.0395348,41.6266186,86.0355460,41.6102904,86.0448074,41.5781150
508201,11,85.9502259,41.5296379,86.0165131,41.4771592,86.0864062,41.5452175,86.1283856,41.5365595,86.1503986,41.5385604,86.1709730,41.5447540,86.2206060,41.5772528,86.2442771,41.6046300,86.2483392,41.6209480,86.2392142,41.6531462,86.0448074,41.5781150
3323400,11,86.1042666,44.2006001,86.1127897,44.2676354,85.9910902,44.2576544,85.9714540,44.2833190,85.9538132,44.2940912,85.9328732,44.3012246,85.8800591,44.3058983,85.8406674,44.3023230,85.8201268,44.2946173,85.7906862,44.2693390,85.9875743,44.2155443
3323401,11,85.7906862,44.2693390,85.6740701,44.2860687,85.6689400,44.2156626,85.7905762,44.2240128,85.8102998,44.1982974,85.8279369,44.1875462,85.8488484,44.1804309,85.9016076,44.1757683,85.9400426,44.1808038,85.9599736,44.1892435,85.9875743,44.2155443
509500,11,84.9070257,45.5345508,84.8404175,45.6062247,84.7682112,45.5615376,84.8598782,45.5065472,84.8499932,45.4800110,84.8521891,45.4634843,84.8740799,45.4343745,84.8973792,45.4160665,84.9319432,45.3985479,84.9784399,45.3943984,85.0012472,45.3987593
509501,11,85.0679994,45.3237630,85.1367770,45.3718303,85.0434517,45.4267923,85.0567908,45.4561809,85.0551944,45.4727414,85.0475377,45.4884474,85.0343382,45.5022276,84.9764972,45.5347285,84.9535876,45.5389705,84.9070257,45.5345508,85.0012472,45.3987593
146600,11,87.3619539,43.9040375,87.2435793,43.8923994,87.2727749,43.8304738,87.3777411,43.8671489,87.4099783,43.8448131,87.4313620,43.8386787,87.4769877,43.8391309,87.5203544,43.8491378,87.5560642,43.8634275,87.5806659,43.8911539,87.5847104,43.9074943
146601,11,87.7014116,43.9225908,87.6755861,43.9845197,87.5672408,43.9478559,87.5368676,43.9674506,87.5153366,43.9733987,87.4923980,43.9751292,87.4263210,43.9658642,87.3871830,43.9491813,87.3733328,43.9359130,87.3619539,43.9040375,87.5847104,43.9074943
3276700,11,88.0080635,47.8012141,87.9064672,47.8562519,87.8583207,47.7944409,87.9749500,47.7678295,87.9779703,47.7382006,87.9883687,47.7231478,88.0041975,47.7104165,88.0527053,47.6875396,88.0967033,47.6801786,88.1211514,47.6823182,88.1635456,47.6987154
3276701,11,88.2618749,47.6470821,88.3100377,47.7038527,88.1933513,47.7338823,88.1897347,47.7639823,88.1789621,47.7789183,88.1627973,47.7914695,88.1190038,47.8107785,88.0756920,47.8186865,88.0511100,47.8169441,88.0080635,47.8012141,88.1635456,47.6987154
3277900,11,86.9266539,48.2845699,86.8366663,48.3429257,86.7781912,48.2912967,86.8915103,48.2513325,86.8864407,48.2215522,86.8927459,48.2054945,86.9050670,48.1910704,86.9491896,48.1626146,86.9938906,48.1492559,87.0187564,48.1487440,87.0649046,48.1603810
3277901,11,87.1515785,48.1020757,87.2134729,48.1536982,87.1034600,48.1970620,87.1073968,48.2275384,87.1003191,48.2434531,87.0872919,48.2576043,87.0692002,48.2690257,86.9987923,48.2925826,86.9739610,48.2941851,86.9266539,48.2845699,87.0649046,48.1603810
972800,11,89.4072726,29.3274195,89.5042039,29.3117926,89.5064439,29.3830053,89.4086804,29.3720282,89.3901477,29.4006656,89.3751524,29.4109051,89.3387569,29.4197439,89.2834153,29.4210425,89.2464991,29.4139240,89.2308924,29.4044023,89.2186495,29.3916850
972801,11,89.1136707,29.3922248,89.1114795,29.3210119,89.2092344,29.3321031,89.2163617,29.3167034,89.2278103,29.3034428,89.2603149,29.2867202,89.3534487,29.2845272,89.3869444,29.2996878,89.4072726,29.3274195,89.2186495,29.3916850,89.2106044,29.3766398
3278200,11,89.3143218,42.9956359,89.3143131,43.0660358,89.1976554,43.0510311,89.1789355,43.0740008,89.1614212,43.0845767,89.1183365,43.0942326,89.0800000,43.0942327,89.0427704,43.0876296,89.0239032,43.0783767,88.9989700,43.0509647,89.1976128,43.0089046
3278201,11,88.9989700,43.0509647,88.8840298,43.0660406,88.8840210,42.9956310,88.9990105,43.0089696,89.0187117,42.9863404,89.0366275,42.9761564,89.0575309,42.9697082,89.1183333,42.9674340,89.1523742,42.9732230,89.1715788,42.9820596,89.1976128,43.0089046
4004502000,11,89.4481816,44.1863715,89.3289750,44.1989922,89.3290317,44.1329395,89.4482181,44.1457259,89.4578632,44.1289601,89.4906289,44.1059405,89.5350200,44.0977516,89.5962382,44.1001371,89.6356385,44.1169564,89.6494849,44.1302496,89.6580716,44.1456615
4004502001,11,89.7772847,44.1329423,89.7773086,44.1989950,89.6580833,44.1864359,89.6485090,44.2031587,89.6157537,44.2262254,89.5712780,44.2344484,89.5099148,44.2320287,89.4705017,44.2151323,89.4566980,44.2018057,89.4481816,44.1863715,89.6580716,44.1456615
866400,11,89.4364446,46.8578848,89.3364934,46.9112535,89.2866516,46.8528209,89.4033340,46.8211322,89.4056033,46.7942065,89.4150913,46.7789325,89.4300227,46.7658588,89.4810069,46.7408893,89.5232776,46.7323066,89.5474124,46.7336720,89.5901303,46.7487134
866401,11,89.6851745,46.6970800,89.7350124,46.7538450,89.6183194,46.7872185,89.6172845,46.8129380,89.6086889,46.8284591,89.5945088,46.8419276,89.5456686,46.8674411,89.5028439,46.8754131,89.4787006,46.8736502,89.4364446,46.8578848,89.5901303,46.7487134
408100,11,90.7173435,29.3368861,90.7164971,29.2638111,90.8137408,29.2765395,90.8327692,29.2487335,90.8479779,29.2387636,90.8845046,29.2305619,90.9378606,29.2300857,90.9740046,29.2373592,90.9895449,29.2469316,91.0096980,29.2747545,90.8142721,29.3225008
408101,11,91.0096980,29.2747545,91.1066292,29.2603262,91.1075297,29.3334011,91.0102703,29.3207880,90.9912816,29.3485743,90.9760675,29.3585570,90.9394998,29.3667751,90.8861448,29.3672513,90.8499254,29.3599468,90.8343839,29.3503547,90.8142721,29.3225008
3325200,11,90.8088685,38.2761799,90.7622401,38.3511760,90.6883955,38.3133480,90.7650643,38.2500425,90.7511401,38.2256499,90.7494790,38.2091031,90.7533243,38.1927822,90.7624105,38.1777991,90.7857082,38.1511760,90.8132718,38.1294469,90.8326049,38.1227983
3325201,11,90.9211063,38.0471541,90.9899328,38.0849857,90.9199310,38.1449200,90.9352439,38.1730982,90.9358696,38.1896891,90.9209920,38.2204553,90.8699600,38.2679439,90.8299228,38.2777040,90.8088685,38.2761799,90.8326049,38.1227983,90.8744332,38.1221479
148900,11,93.7605730,42.7920025,93.8620555,42.7487232,93.8965273,42.8131692,93.7820547,42.8321374,93.7814116,42.8492517,93.7748602,42.8651400,93.7629174,42.8792430,93.7463949,42.8905980,93.6617496,42.9147659,93.6172889,42.9099809,93.5820720,42.8895434
148901,11,93.4804175,42.9327289,93.4459651,42.8682763,93.5606703,42.8494908,93.5613746,42.8322714,93.5679918,42.8163985,93.5799796,42.8023217,93.6164839,42.7831993,93.6809906,42.7668871,93.7253576,42.7716260,93.7605730,42.7920025,93.5820720,42.8895434
960003554,5,93.0736707,43.7620679,93.0790346,43.7485771,93.0911267,43.7375996,93.0808218,43.7824655,93.0758645,43.7760135
960003558,9,93.0514238,43.7956113,93.0808218,43.7824655,93.0911267,43.7375996,93.0911118,43.7376085,93.1204508,43.7196645,93.1191868,43.8009116,93.1004980,43.7970427,93.0925317,43.7924671,93.0697492,43.8112329
960003556,9,93.1555274,43.7924982,93.1566991,43.7112740,93.1753697,43.7151246,93.1833719,43.7197125,93.2061279,43.7009436,93.2244465,43.7165590,93.1950892,43.7296970,93.1848277,43.7745534,93.1848132,43.7745627
960003555,6,93.1191868,43.8009116,93.1204508,43.7196645,93.1374178,43.7128591,93.1566991,43.7112740,93.1555274,43.7924982,93.1385104,43.7993126
960003557,5,93.1848277,43.7745534,93.1950892,43.7296970,93.2000188,43.7361286,93.2022513,43.7500612,93.1969044,43.7635607
411500,11,94.4214252,29.3313819,94.5090278,29.3709137,94.4609580,29.4280254,94.3913663,29.3671189,94.3564308,29.3799351,94.3373829,29.3800106,94.3024277,29.3675471,94.2612344,29.3387852,94.2511400,29.3247120,94.2455696,29.3088402,94.2491773,29.2760785
411501,11,94.1617330,29.2365310,94.2097584,29.1794249,94.2791888,29.2404133,94.2957078,29.2319822,94.3330745,29.2275211,94.3514723,29.2317320,94.3951826,29.2573448,94.4193438,29.2827521,94.4256627,29.3152000,94.4214252,29.3313819,94.2491773,29.2760785
242300,11,94.8967814,36.3791252,95.0025271,36.3666759,95.0017799,36.4369312,94.8963216,36.4230162,94.8878893,36.4384274,94.8749389,36.4513492,94.8390137,36.4671090,94.7312714,36.4662382,94.6958080,36.4498166,94.6832316,36.4366580,94.6753207,36.4213287
242301,11,94.5695872,36.4337304,94.5703991,36.3634753,94.6758272,36.3775348,94.6843068,36.3620783,94.6972667,36.3491723,94.7331573,36.3334418,94.8407874,36.3343014,94.8762325,36.3506748,94.8888308,36.3638112,94.8967814,36.3791252,94.6753207,36.4213287
65000,11,94.7105469,40.1758820,94.5989009,40.1776047,94.6058344,40.1105804,94.7174984,40.1339148,94.7407435,40.1111743,94.7592703,40.1025309,94.8017793,40.0974381,94.8351328,40.1007731,94.8701848,40.1097397,94.8999122,40.1335408,94.9077625,40.1490161
65001,11,95.0193860,40.1423650,95.0108034,40.2127661,94.9024898,40.1910908,94.8781788,40.2135735,94.8592932,40.2217916,94.8165233,40.2258925,94.7495522,40.2143586,94.7322496,40.2043139,94.7189459,40.1911898,94.7105469,40.1758820,94.9077625,40.1490161
342500,11,97.1575046,30.4683661,97.2083990,30.3944014,97.2714914,30.4392864,97.1969444,30.4964046,97.2058231,30.5113050,97.2098655,30.5275338,97.2088943,30.5441110,97.2029733,30.5599066,97.1380514,30.6276095,97.1023913,30.6395155,97.0645908,30.6344740
342501,11,97.0135816,30.7084066,96.9503568,30.6635172,97.0251384,30.6064467,97.0162272,30.5914466,97.0122297,30.5752090,97.0132502,30.5586340,97.0192166,30.5428511,97.0841644,30.4752311,97.1197687,30.4633351,97.1575046,30.4683661,97.0645908,30.6344740
925200,11,96.9527370,32.8761310,96.8560739,32.9044898,96.8405659,32.8391457,96.9388732,32.8325034,96.9524617,32.8017192,96.9658799,32.7895424,97.0014446,32.7757873,97.0380932,32.7707903,97.0762693,32.7709464,97.1102114,32.7873432,97.1222675,32.8004881
925201,11,97.2172351,32.7655019,97.2361198,32.8341699,97.1311207,32.8408358,97.1196628,32.8666322,97.1068350,32.8792587,97.0905498,32.8886646,97.0352311,32.9042115,96.9998722,32.9044429,96.9813634,32.8986115,96.9527370,32.8761310,97.1222675,32.8004881
3322800,11,97.1703643,37.1206591,97.0670789,37.1090978,97.0911870,37.0421339,97.1895355,37.0837967,97.2178815,37.0645564,97.2375006,37.0590431,97.2786844,37.0608123,97.3086717,37.0691422,97.3407055,37.0844392,97.3616907,37.1127778,97.3646148,37.1292115
3322801,11,97.4729204,37.1409009,97.4437744,37.2078757,97.3505054,37.1695262,97.3223329,37.1870514,97.3024647,37.1920496,97.2816486,37.1927774,97.2262958,37.1808494,97.1941479,37.1654778,97.1813451,37.1523861,97.1703643,37.1206591,97.3646148,37.1292115
263300,11,98.2919292,39.9262262,98.2269891,39.9995679,98.1617112,39.9498031,98.2500423,39.8998204,98.2417871,39.8704809,98.2451590,39.8540857,98.2539409,39.8389186,98.2891524,39.8060463,98.3213815,39.7890276,98.3423980,39.7851949,98.3846868,39.7904169
263301,11,98.4513676,39.7204288,98.5149561,39.7668381,98.4266222,39.8218478,98.4341979,39.8491974,98.4311165,39.8656263,98.4225977,39.8808827,98.3875067,39.9156275,98.3551561,39.9303865,98.3338462,39.9332999,98.2919292,39.9262262,98.3846868,39.7904169
3336400,11,99.7265099,22.4712384,99.6565793,22.5245894,99.6170759,22.4678476,99.7037713,22.4344565,99.7050382,22.4039063,99.7122268,22.3886968,99.7234262,22.3757253,99.7595264,22.3542146,99.7905617,22.3457249,99.8084491,22.3470644,99.8401235,22.3620675
3336401,11,99.9151545,22.3087491,99.9512426,22.3671815,99.8628866,22.4022272,99.8614218,22.4308982,99.8543329,22.4461485,99.8432132,22.4591826,99.8071406,22.4807856,99.7756725,22.4886894,99.7578070,22.4869519,99.7265099,22.4712384,99.8401235,22.3620675
347200,11,99.2046195,25.1171705,99.2396186,25.1971490,99.1674395,25.2142983,99.1607220,25.1259239,99.1289085,25.1155752,99.1151161,25.1046423,99.1049211,25.0908487,99.0990174,25.0751353,99.0919908,25.0376830,99.0953953,25.0213740,99.1033407,25.0064187
347201,11,99.0954001,24.9044848,99.1642238,24.8907009,99.1742555,24.9757251,99.2060134,24.9860348,99.2198116,24.9969479,99.2359589,25.0264285,99.2366282,25.0780819,99.2189779,25.1068521,99.2046195,25.1171705,99.1033407,25.0064187,99.1304120,24.9844819
3276500,11,100.0123599,23.8127522,99.9857094,23.8944125,99.9186557,23.8686054,99.9686463,23.7968928,99.9508357,23.7714892,99.9472360,23.7552212,99.9483595,23.7386548,99.9674479,23.6996108,99.9851073,23.6796681,100.0005071,23.6709167,100.0359669,23.6655809
3276501,11,100.0660407,23.5838793,100.1296862,23.6131131,100.0780261,23.6848122,100.0943778,23.7067001,100.0990218,23.7227445,100.0942308,23.7553635,100.0808855,23.7787233,100.0632622,23.7986373,100.0304931,23.8122151,100.0123599,23.8127522,100.0359669,23.6655809
1549800,11,98.4505620,24.7825722,98.5211153,24.7825851,98.5077851,24.8675880,98.5343828,24.8810974,98.5463158,24.8936801,98.5576560,24.9249442,98.5576586,24.9566671,98.5493488,24.9882809,98.5386587,25.0017577,98.5077848,25.0190902,98.4605191,24.8676377
1549801,11,98.5077848,25.0190902,98.5211169,25.1024164,98.4505524,25.1024198,98.4605270,25.0173868,98.4350850,25.0020061,98.4242698,24.9886114,98.4176501,24.9731357,98.4156753,24.9283574,98.4216733,24.9011986,98.4312079,24.8870317,98.4605191,24.8676377
404200,11,98.4619803,24.3668255,98.3869685,24.3135286,98.4368511,24.2654189,98.4918943,24.3370915,98.5093195,24.3314261,98.5453921,24.3331308,98.5618403,24.3402656,98.5906837,24.3610179,98.6019356,24.3745202,98.6110114,24.4063778,98.6013791,24.4381002
404201,11,98.6796942,24.4864402,98.6247524,24.5345721,98.5714496,24.4679101,98.5402655,24.4744611,98.5221955,24.4722213,98.5053798,24.4657991,98.4726124,24.4389481,98.4575424,24.4153210,98.4543039,24.3989868,98.4619803,24.3668255,98.6013791,24.4381002
58200,11,99.6857845,27.7084751,99.7045941,27.6241803,99.7801269,27.6486591,99.7330903,27.7237966,99.7564329,27.7493555,99.7617535,27.7652719,99.7622382,27.7818646,99.7433028,27.8332248,99.7224456,27.8604830,99.7067732,27.8696228,99.6702130,27.8758459
58201,11,99.6513599,27.9601284,99.5756472,27.9356463,99.6228533,27.8605234,99.6092352,27.8490445,99.5994706,27.8348687,99.5941898,27.8189410,99.5937509,27.8023473,99.6211590,27.7362240,99.6492765,27.7146890,99.6857845,27.7084751,99.6702130,27.8758459
4004502400,11,99.7143045,31.6530374,99.7487054,31.7122541,99.6520303,31.7388366,99.6535025,31.7568591,99.6495454,31.7731127,99.6407728,31.7879414,99.6277809,31.8003336,99.5535897,31.8310746,99.5149729,31.8284737,99.4830712,31.8098076,99.6308067,31.7023123
4004502401,11,99.4830712,31.8098076,99.3994593,31.8590256,99.3650423,31.7998034,99.4618835,31.7733337,99.4604405,31.7552303,99.4644406,31.7389844,99.4732465,31.7241720,99.4862564,31.7118016,99.5603599,31.6811088,99.5989175,31.6836846,99.6308067,31.7023123
3233500,11,100.9760466,22.8691498,100.9793751,22.9524822,100.9088404,22.9490004,100.9305157,22.8656786,100.9023252,22.8465688,100.8929249,22.8324108,100.8878225,22.8164928,100.8873642,22.7998999,100.9007828,22.7509232,100.9115809,22.7376442,100.9422825,22.7208704
3233501,11,100.9373271,22.6324832,101.0095160,22.6410391,100.9878472,22.7243679,101.0133794,22.7408407,101.0235665,22.7545243,101.0295678,22.7701728,101.0309730,22.7867204,101.0173699,22.8388495,100.9925657,22.8625299,100.9760466,22.8691498,100.9422825,22.7208704
263900,11,100.7591062,22.0510360,100.7424278,22.1360432,100.6736822,22.1103078,100.7170438,22.0370622,100.6963741,22.0133028,100.6909932,21.9974721,100.6902152,21.9808895,100.6990835,21.9413733,100.7178931,21.9163008,100.7327648,21.9070740,100.7675527,21.9006354
263901,11,100.7825361,21.8173148,100.8512847,21.8362628,100.8079772,21.9146728,100.8262595,21.9351307,100.8324097,21.9507179,100.8309253,21.9836015,100.8225847,22.0052903,100.8068888,22.0308742,100.7767702,22.0483050,100.7591062,22.0510360,100.7675527,21.9006354
3277100,11,101.7453215,26.4780126,101.7003095,26.4030055,101.7674124,26.3789328,101.7890743,26.4622632,101.8218241,26.4676716,101.8376341,26.4763442,101.8592530,26.5029682,101.8743515,26.5561520,101.8711436,26.5725003,101.8633126,26.5875487,101.8513907,26.6002709
3277101,11,101.8963660,26.6769755,101.8259016,26.7027241,101.8075922,26.6177373,101.7748032,26.6123089,101.7589848,26.6036213,101.7373871,26.5769713,101.7274005,26.5503353,101.7217977,26.5218868,101.7252218,26.5055739,101.7453215,26.4780126,101.8513907,26.6002709
62700,11,100.3110989,25.5691926,100.3145196,25.4833149,100.3918728,25.4968414,100.3595187,25.5776558,100.3866796,25.5996306,100.3946372,25.6145975,100.3980292,25.6309115,100.3966227,25.6474612,100.3845836,25.6936379,100.3611075,25.7188529,100.3267763,25.7301066
62701,11,100.3233517,25.8159813,100.2458231,25.8024530,100.2782931,25.7216432,100.2630379,25.7122096,100.2431474,25.6846054,100.2397943,25.6682846,100.2412423,25.6517377,100.2533231,25.6056243,100.2768040,25.5804298,100.3110989,25.5691926,100.3267763,25.7301066
384000,12,100.3346853,26.8186932,100.2624930,26.8410115,100.2458187,26.7560059,100.2131395,26.7481938,100.1981488,26.7383814,100.1865154,26.7254373,100.1707055,26.6852668,100.1691972,26.6528202,100.1755231,26.6372146,100.2003529,26.6129138,100.3168172,26.7185900,100.2930223,26.7437214
384001,10,100.2003529,26.6129138,100.1553461,26.5328982,100.2275111,26.5156596,100.2441918,26.6006687,100.2768185,26.6084582,100.2918046,26.6182554,100.3109505,26.6463681,100.3233489,26.6861989,100.3224702,26.7027786,100.3168172,26.7185900
776900,11,102.1622222,27.9092217,102.1538819,27.8242206,102.2295176,27.8259678,102.2094995,27.9109433,102.2372488,27.9275569,102.2480033,27.9411666,102.2544064,27.9567714,102.2576839,28.0083801,102.2489725,28.0384790,102.2379244,28.0519112,102.2061281,28.0691142
